age,income,tenure_months,transactions_last_30d,amount_last_30d,days_since_last_purchase,is_active_app_user,support_tickets_last_90d,discount_rate_mean,segment_code,target_purchase_next_30d
43,67645.29098985397,96,3,194.45283612066063,171,0,0,0.29013529943244665,4,0
42,47177.354892111194,39,1,24.851251299313823,155,1,0,0.08162604774262017,2,0
50,34413.40167462859,31,4,138.6581948979569,68,1,0,0.06689930438209635,3,1
25,83318.5290729877,64,3,100.92240910068253,76,0,0,0.19984184815427933,1,0
56,43340.85559618073,38,0,0.0,17,1,0,0.10584347232144777,2,0
43,79301.51022651848,101,3,15.0,140,0,1,0.003777337412975323,2,0
27,57140.100824998706,35,1,15.577956295857163,59,1,0,0.2208491197512993,2,0
60,66741.59077132889,29,1,75.84879959903708,124,1,2,0.05768524593878624,0,0
31,66452.29667215663,46,0,0.0,14,1,0,0.04479669279117896,4,1
62,45491.44301464164,22,1,67.65745398129268,161,1,0,0.013280741279039653,3,0
32,60687.04003718346,71,1,54.85713574825026,166,1,1,0.2567266283904846,2,0
43,81298.30008213878,22,3,178.9088426157553,136,1,0,0.03252967617330788,3,0
40,71509.71148958882,35,4,122.92832696817172,134,0,0,0.10310595097552386,1,0
56,69061.7977644062,60,2,38.201500988950244,23,0,0,0.23707128976056463,4,0
27,62049.11547021456,33,3,211.56767642408957,27,1,0,0.045565086317667626,1,0
30,50237.26489058792,42,0,0.0,74,1,0,0.23221122457152976,3,0
28,38912.65108953182,25,2,52.50724788777157,163,1,0,0.020425740824081596,1,0
29,75676.0638636461,111,2,56.98468052275753,1,0,0,0.1461178016170667,4,0
41,43228.50114584075,64,1,8.075358081197454,37,1,1,0.2806673601686879,4,0
48,44449.371987170955,48,3,146.99113041998393,87,0,1,0.13927141671103357,2,0
62,52035.45799898827,27,1,56.329362314792945,123,0,0,0.18209096831123442,1,0
39,29805.40656797886,80,2,68.19512470726843,17,1,0,0.07568069146686991,2,0
39,46188.46817568294,66,1,21.077211840799492,12,1,1,0.25633757708600596,0,0
26,40454.536778247035,101,2,96.81149449849948,144,0,0,0.12348109228123488,4,0
23,30232.47018251302,1,2,65.4324746869192,93,0,0,0.26268013468567014,1,0
57,32940.44031996147,99,3,253.6474740636108,117,0,0,0.2882219664855119,3,1
50,51249.08313827317,92,3,60.992220720267525,152,1,1,0.2497323000826386,1,0
45,67001.7935159375,22,1,47.75999467117393,101,1,1,0.12486602418060866,3,0
41,50270.7866119713,62,2,61.129192692789104,171,1,1,0.11509793871148107,4,0
45,35219.29199458749,87,2,108.26969838614411,113,1,0,0.19356454336520684,3,0
61,41744.41134493491,78,3,173.55551864178523,15,1,0,0.020104256700189116,0,0
27,56759.27349818258,75,1,38.69190140875238,5,0,1,0.09503139295153028,3,1
43,68827.99651677819,18,1,21.57087294702957,45,1,1,0.0336069925271976,0,1
30,66013.59400475878,55,3,112.40093706576718,69,1,1,0.2564612735657313,3,0
23,55239.13994823696,102,2,164.02536382350348,173,0,0,0.24855374701235783,1,0
54,74367.50787442463,99,0,0.0,159,1,0,0.26249433177163245,2,0
54,43694.43708361344,15,3,170.26098997878006,46,1,0,0.010554159803317075,2,1
62,34003.18658346882,44,0,0.0,37,1,0,0.24059384823617183,1,0
19,47351.383801854085,104,1,41.440618487284766,48,0,0,0.157530732233116,2,0
27,70560.33706670441,8,1,41.75246447805123,9,0,0,0.07980723642176395,0,0
47,62140.62047033351,71,0,0.0,44,0,0,0.08347653052605396,0,0
60,68004.02467525662,3,3,47.65100302412657,24,1,1,0.2301418728030828,0,1
66,50320.93723505174,113,0,0.0,66,1,0,0.19031168688482514,2,0
58,53848.173216976225,76,2,55.09821761172407,121,0,0,0.06365266763402719,2,0
65,48508.4920572927,100,0,0.0,74,0,1,0.12871722203023003,1,0
60,38798.81529860865,56,0,0.0,177,0,0,0.2840517670672642,4,0
34,52267.49549966278,4,3,123.67994179333779,88,0,0,0.026311502756463167,1,0
48,48410.06745476791,92,2,71.4715812002582,79,0,0,0.12138436943790111,2,0
51,44515.10626510927,116,0,0.0,162,0,0,0.001419536257612619,1,0
36,60854.12548645183,107,0,0.0,131,0,1,0.0189883811222727,1,0
64,53699.743058201566,19,2,140.20729040924644,47,0,0,0.2469982344922883,0,0
58,72048.67240481812,75,2,67.8584270056159,172,1,0,0.24380885950143136,2,0
44,38783.5314002066,14,0,0.0,31,1,1,0.21976062918595388,2,0
42,45680.276550656636,66,4,203.31666067634427,173,1,1,0.06339896147945548,2,0
59,25223.007468313957,47,1,44.95999193650145,129,0,1,0.11936755721512099,4,0
29,36905.35606253608,22,1,5.290260197663301,80,0,0,0.18606480479275214,0,0
29,61214.175392957084,67,3,109.25394654997953,81,0,0,0.09912196570133837,2,0
38,63982.31040114231,68,1,24.04966562576611,171,1,0,0.19523689718325796,1,0
24,62173.87980439504,63,2,69.16878298990892,49,0,0,0.09813596867931514,4,0
41,71251.61870737706,61,3,85.45158455217238,22,1,0,0.11957538229899607,4,0
40,59948.34840734757,41,3,108.1402867334991,74,1,0,0.16385945040282587,3,1
44,52768.14479385662,73,4,122.05007731993587,34,0,1,0.24637652550149017,1,1
42,61865.530031356946,2,1,46.71735379888393,18,0,1,0.08010111226521384,2,0
64,40480.544371863565,59,0,0.0,25,0,0,0.1896869253944501,4,0
32,27242.666816413333,60,1,43.92272594198546,69,1,0,0.005844241012390894,2,1
39,46005.308900880795,69,0,0.0,51,1,0,0.0981758488052832,3,0
56,47789.70641528734,111,3,158.52943064485984,61,0,1,0.07138901221471167,0,0
32,53589.75429101255,90,0,0.0,111,0,0,0.18283939099897908,0,0
52,39954.136131923304,92,1,51.57772123840765,32,0,1,0.18875590598510558,1,0
68,42907.829670365645,107,2,26.529840409084827,1,0,0,0.06603198487904345,2,0
37,63766.06187160692,113,1,56.63361309075556,153,1,0,0.26146268566854924,3,0
30,33674.935371687214,62,1,35.59766913770748,130,1,1,0.03090571046129522,2,0
27,50512.39198266346,59,1,30.80088952262646,33,1,0,0.2733619000456627,0,0
18,42692.86077092008,103,3,169.08926277358302,106,0,0,0.02276734382138863,4,0
32,26670.74257275891,100,3,113.2816886573748,140,1,0,0.09120697963410312,4,0
62,45898.396630404,72,3,63.2538359449193,147,1,1,0.28568652450593174,3,0
31,38564.133535337074,93,3,179.32334375135812,150,1,0,0.2284333149466426,4,0
67,45728.17542913716,43,2,42.23994565657213,24,1,0,0.2582975859959171,4,0
67,53233.16827953013,25,2,28.458176356194272,166,0,1,0.00038305081338084744,1,0
53,19407.787945408698,44,2,109.00242059218994,150,0,0,0.03426272981823575,1,0
69,67512.16757596043,81,4,95.43489626583083,80,0,0,0.01029158771349461,0,0
39,97126.71461726062,91,1,19.166067412646946,0,0,0,0.110714187172071,2,0
67,37879.51434444295,57,3,169.70575391204545,46,0,0,0.030629364553414737,2,0
46,43198.8812145382,58,5,119.91090327028196,146,0,0,0.03278675406906232,1,0
22,39718.87896207008,101,1,71.14178940404304,12,0,0,0.11281759919424193,1,0
61,35791.56506759119,93,2,131.3304508967052,137,0,1,0.14660084927403577,0,0
67,81915.933459764,59,1,64.08544291611861,29,0,0,0.25796954611531914,2,0
64,47359.728152140495,69,1,70.89055316579802,15,1,0,0.07997327951827733,1,0
39,62453.35797906775,75,1,24.38092694833816,57,1,0,0.18708246480506213,4,0
23,69679.17723890074,6,4,409.4629631928167,95,1,1,0.2156530289827733,0,1
48,67715.5596806515,54,2,113.25519534562784,121,1,0,0.05027099331413024,2,0
63,68845.7510899854,58,1,25.9219315767573,130,0,0,0.17638628269627363,2,0
61,32285.117142126164,114,1,7.76672479694394,1,0,0,0.14341420189481877,1,0
50,65721.86051937801,59,5,89.59451345670153,60,0,1,0.04963893433943983,4,0
58,46230.78674954084,1,3,15.0,2,0,1,0.04575568360443991,3,0
19,76677.61998138842,85,2,53.39499668913099,95,1,2,0.2704718914617019,3,0
50,38783.435732350634,99,1,38.52606289046291,112,1,0,0.13844115229345785,1,0
23,34101.14744492578,95,4,227.99740278576627,76,0,0,0.08125622300588398,1,0
56,51224.4752440279,89,3,78.74537404727171,60,1,2,0.09912273177704897,0,0
20,60852.76315013604,15,2,116.45281814550982,10,0,0,0.20325231498175056,2,0
48,24302.323975696654,63,0,0.0,5,0,0,0.02579798217207264,1,0
67,45054.42629967691,74,3,55.37244088901519,43,0,0,0.1502945970621442,3,0
23,34683.020167484785,108,2,68.9998780627358,131,0,0,0.21332696364372492,0,0
40,64986.271227920355,84,4,169.0053689628095,122,1,0,0.1378871198702665,2,0
20,42643.40430581568,70,2,63.63913359220325,103,0,0,0.14679283461895412,3,0
55,68021.80670968373,100,0,0.0,31,0,0,0.14609037676196437,1,0
66,40380.24049880292,42,1,5.0,7,1,0,0.1916706853095694,3,0
18,55683.664465116024,60,2,116.55289083571442,63,0,0,0.11032275652200779,0,0
46,30411.122338938636,106,2,149.1299528654491,99,1,0,0.15307449063821738,3,0
59,49486.323160398264,5,3,149.33287011678038,73,0,0,0.031548901177981516,0,0
19,34689.30075655032,90,0,0.0,89,1,0,0.04508117076629967,4,1
43,74042.88613355902,10,2,94.84083691458154,132,1,0,0.0459816577599633,4,0
24,67226.19158142958,28,1,31.621512503687065,61,1,1,0.07653736279131167,2,0
66,54365.053760018534,52,1,46.501365095474306,73,1,0,0.07665856811006093,2,0
44,66477.30017985897,35,4,153.71437245856396,106,1,1,0.10407975249541573,4,0
45,43618.35482806857,87,3,44.27913042415801,94,1,1,0.27221870693358763,3,0
69,60292.14426075961,50,3,155.139034558403,74,0,1,0.07105456847631865,1,0
59,49925.571466184214,113,2,105.82750565192346,136,1,0,0.1201632869661245,2,0
34,58849.83525168959,84,4,112.66409128483711,100,0,1,0.13589535757901736,3,0
50,52967.22494453168,45,0,0.0,19,1,0,0.04663843735641453,4,1
33,50280.68339056419,11,2,107.80819404009463,154,0,2,0.19463736389441708,3,0
45,23971.563684711164,77,1,34.85997504683718,75,0,0,0.2692368559950163,2,0
60,41438.02618162004,3,5,144.8789953829401,111,1,0,0.03779457172298155,4,0
67,78344.51507814159,86,3,184.86026314900565,7,0,0,0.019706094536907904,2,1
67,49397.51826282588,9,0,0.0,77,1,1,0.024656364061863445,0,1
43,40430.62611374608,9,1,29.92633221988356,10,1,1,0.06039283217309949,0,1
64,51876.80846471174,82,1,41.0409055185958,58,0,0,0.03624034541323372,1,1
64,28307.042392499985,63,1,46.47558285999148,25,1,0,0.11067811014027046,3,0
46,44066.69518648134,112,1,83.14388913578838,105,0,0,0.10032296806184064,2,0
19,53975.604813088175,10,2,134.3172118530797,87,0,0,0.04290328278301962,1,0
24,58584.23691385663,37,1,33.66935783055177,173,0,0,0.29055272032338797,3,0
52,56377.76296136766,56,2,40.95677942068753,46,1,1,0.042006935557628876,1,0
61,73886.90927239668,111,1,21.899273832115515,80,1,1,0.2083361922237182,4,0
65,41086.09717757819,105,8,328.39317670094533,149,1,2,0.01819124438807421,2,0
30,28645.808999322766,116,2,75.31056116311713,19,0,0,0.10326796946967504,2,1
64,45791.56136782854,96,4,40.07853131632068,18,0,0,0.24093787108228845,1,0
60,42702.872137082704,51,2,115.89668946350591,106,0,0,0.22448898989966315,4,0
43,53962.215147799994,82,1,49.53993640808296,147,0,1,0.1943005605029365,0,0
37,46838.27981988345,82,0,0.0,89,0,0,0.2025874634835418,2,0
42,53312.79320228242,108,3,131.54764044471042,3,0,1,0.1372276038112248,4,1
53,52703.61133948565,5,2,85.38034711505479,72,1,0,0.24974763958081225,0,0
60,64433.82695058246,36,2,111.6670390976063,148,1,0,0.11798797113414188,0,0
26,50946.34342793988,39,1,42.842730868009774,3,1,0,0.05988510828076875,3,0
35,54217.67445977411,55,2,67.55721448886734,152,0,0,0.03917616188638435,0,0
24,77864.25388888162,88,2,112.38081550615541,7,0,2,0.23365416719728022,4,1
66,26580.11951917708,34,1,44.58316768893099,161,0,0,0.0858436408452378,4,0
39,53878.246106395374,40,1,80.108378760865,13,0,0,0.11438494815725189,3,0
31,49398.75316161998,40,2,130.7135883293342,33,0,0,0.10652129566622077,0,0
28,51848.565741732215,61,2,128.41046720950433,167,0,0,0.17441786395872902,2,0
21,59830.393722465335,79,1,58.152672264344304,20,1,0,0.2733116981209889,2,0
42,38618.73519957929,41,1,50.08005493547098,79,0,0,0.2247366286046565,2,0
58,42567.1483569298,81,2,29.40408408363473,85,0,0,0.00010600999099336095,4,0
34,62136.62534681943,81,2,75.68531166735828,29,0,0,0.2695207461375455,3,0
39,48787.434142715785,15,1,16.948043627192675,108,1,1,0.09020343984984062,4,0
51,36726.922872294854,1,5,156.02333651260457,93,0,0,0.10309045040445107,1,0
36,62918.8733879803,102,2,46.728200444001054,157,0,0,0.06398229107336584,1,0
56,60610.90362543118,93,1,41.001153749453366,95,0,1,0.18332412029594,2,0
34,53463.55758186191,31,0,0.0,155,0,0,0.012782201986453034,3,0
41,57228.52817836315,54,2,110.65234066190743,174,0,0,0.29854811485512295,1,0
68,59519.048826974664,29,3,122.46502685942042,17,1,1,0.13359596555950662,4,1
61,49665.97045116979,1,3,81.73967744061186,150,1,0,0.2633605599380241,3,0
47,55656.04536709807,43,2,151.692347467961,170,0,1,0.07894710516417677,0,0
38,33128.746076070034,28,4,190.58525185964575,167,0,1,0.07358891793695552,4,0
69,47900.13135563746,46,0,0.0,64,0,0,0.25797733815255025,4,0
42,65469.08966334782,119,2,94.63639790368651,159,0,0,0.29783022558693584,3,0
35,83966.06710884925,79,0,0.0,103,1,1,0.04988413581426646,4,0
48,52847.94239802941,62,0,0.0,136,1,0,0.16187340083354654,3,0
39,37440.720791369036,83,4,189.62159868457024,94,1,0,0.21220742520442468,3,0
64,45680.20735499209,60,1,33.771999539752414,19,1,0,0.1808250282930019,4,0
29,29226.475737895176,82,3,157.86542980274598,39,0,1,0.18302211639002416,1,0
20,61067.36817356313,62,0,0.0,5,0,0,0.284327736073389,0,0
40,51687.639270929,64,4,79.70937677635257,73,1,0,0.04085136897130221,3,0
67,36665.08370048908,112,1,49.80924244458231,112,1,0,0.1494977471678496,1,0
21,48132.99943387911,28,2,143.75577681229714,12,0,0,0.2558863518403388,2,0
60,61584.02273952078,87,1,26.506764694894205,159,0,0,0.06164582304034235,3,0
18,51761.02955957977,30,2,80.39736247822009,29,1,0,0.07372796297529116,0,0
46,40676.99976703636,16,0,0.0,17,1,0,0.1677006022903591,2,0
41,66345.66514409537,113,1,67.12161324874266,38,1,1,0.29979224662710263,0,0
26,56153.4636690445,89,1,37.48841174572317,81,1,0,0.01104493075896984,0,0
56,39525.704015732204,21,1,46.70901599386596,167,1,0,0.15606699109674876,2,0
27,51383.54342577774,106,4,174.02593925722803,34,1,0,0.007148233985603924,0,0
40,19285.280051229583,54,3,140.8003763764525,74,0,0,0.07429645235465891,2,0
47,54902.572396633186,43,1,24.548561102871815,50,0,1,0.21021438467595988,1,0
44,92928.74193196913,98,5,327.0463243487087,56,0,0,0.18085830992051968,0,0
19,67370.80530556403,72,0,0.0,47,1,0,0.2745648220202107,1,0
41,48428.12919930386,63,2,18.618365185362407,62,0,0,0.2647340898859891,1,1
52,54682.37556001953,59,3,82.89401113741863,177,1,0,0.16477847338813062,0,0
45,59109.43035805316,114,2,102.11209260444313,163,1,0,0.13463684534714557,0,0
55,60082.34680378335,43,4,249.54471986064618,47,1,1,0.22525789355025416,1,0
58,49183.93684408135,116,0,0.0,100,0,0,0.22977802622129992,3,0
27,18230.213445976562,58,1,36.738849770342725,62,0,0,0.2926520617162309,0,0
59,45673.93321364025,101,1,67.15059476400904,128,0,1,0.21518688867643834,4,0
64,41943.40844685182,7,2,115.46490785440403,115,0,0,0.27057747728988696,4,0
61,49407.13226678982,49,3,101.34132232318957,143,0,1,0.15709363988341418,1,0
62,39651.540389182235,56,1,31.378251301124315,114,0,1,0.13464126618370303,0,0
29,59996.13448963538,102,2,79.88411561578579,117,1,0,0.20166986211944576,3,0
51,81309.2254665688,18,0,0.0,47,1,1,0.26307891453814913,3,0
41,65522.460784184936,83,1,40.52282187338687,19,1,0,0.25164583320672257,2,0
69,49848.82834672713,109,1,62.10280376883589,50,0,0,0.1896049931321753,2,0
61,73600.59473804416,106,1,20.155314658243338,165,0,0,0.05532271744951238,3,0
26,65030.60846911589,56,3,73.48986138281892,67,1,0,0.02228360361242787,0,0
66,61813.11754808318,31,3,73.51669697664684,160,1,0,0.12328896898456534,0,0
54,42280.32364551503,101,1,56.95529109502222,54,0,0,0.23714183442098632,4,0
46,48689.6313765513,12,2,72.68599221084523,27,1,0,0.22560105712413905,4,0
41,59635.790350543415,106,1,61.318602046317466,78,1,0,0.08193066859124327,4,0
43,83212.4613838249,66,2,90.79710691863465,18,0,0,0.10706098735088068,4,0
58,72426.210281435,26,2,130.79829335129716,66,1,0,0.11220619572256689,1,0
57,59746.92103394066,56,2,60.10438813964993,89,0,0,0.18229625834759866,4,0
46,53274.03422327379,29,4,278.5647503294929,122,0,0,0.22697602899150482,3,0
69,62303.89338411264,71,1,59.27990834196777,71,1,0,0.028269179841733282,4,0
30,58881.41523210821,31,3,227.732991543019,3,1,1,0.10249058249698964,4,1
40,73848.25595654425,104,3,134.39766926387517,65,0,0,0.2597693200715847,0,0
49,34450.26914375224,107,0,0.0,99,0,0,0.24786588869145953,1,0
26,51382.366953092496,100,2,88.01352680867413,173,0,0,0.15875082411542812,2,0
43,62253.65312231325,58,2,130.6345317982515,153,0,0,0.007724391064081525,3,0
61,72255.93078001004,10,2,95.57700141321791,4,0,0,0.14686038179168753,4,0
53,80172.88221913225,10,1,36.57832451543739,50,1,0,0.04297696464686682,2,0
54,29025.584676797844,19,1,47.65217598552975,142,1,0,0.08533014489164648,4,0
26,40130.64774924305,26,2,99.35727962237053,15,0,0,0.02171429403957722,4,0
25,49864.35991511366,82,3,42.465675503969976,97,0,0,0.23689065983149268,2,0
40,32318.08799358412,22,0,0.0,81,0,0,0.2831800385257314,2,0
34,75904.62092864598,65,4,153.62121051335507,161,1,0,0.2085150830380343,2,0
18,52778.93198691489,101,4,205.75800965898716,148,0,0,0.1633864516448308,0,0
46,68525.11343834245,21,3,240.69115425957395,168,1,0,0.2174516165551178,4,0
57,48270.56343879827,44,7,231.7231586783961,78,0,1,0.29284800787804444,2,0
56,57051.56057010166,3,0,0.0,131,0,1,0.03384554259536577,1,0
23,30469.755404309086,103,2,10.0,23,0,0,0.2593827436531596,3,0
58,35042.79681643025,35,1,55.75305197729659,57,1,1,0.22789678322595663,1,0
37,35325.69898505397,54,5,72.92035806544905,16,1,0,0.05700881842449004,3,0
26,25239.041581309233,31,2,69.87517844256594,159,1,0,0.0765766516044822,0,0
42,66320.32796467474,96,2,162.56799479388343,48,1,0,0.27944999255812664,3,0
29,50706.211425014466,14,1,33.552110776955956,40,0,0,0.2568986780334649,2,0
52,66785.71502773483,110,2,44.70169098479592,98,0,0,0.2702824247603904,0,0
56,49182.244695969894,118,2,73.92356727576207,125,1,1,0.03968105533111462,3,0
55,67818.23075293723,119,1,50.4039201247613,60,1,0,0.13937480258431906,3,1
24,65221.42767609595,111,4,94.84083525198707,29,0,0,0.059948190158879255,2,0
36,49089.018312528,1,1,69.0692631332677,140,0,0,0.1483490563105053,0,0
43,53894.9057644771,22,1,79.93333961517702,19,1,0,0.15325884862512082,0,0
69,56204.42546279259,28,2,108.76006578553344,54,0,0,0.020153494126205252,3,0
46,67651.54759785472,81,7,262.64676757611574,82,0,0,0.24147349768081985,0,0
51,50429.252905136025,72,3,56.219484957550186,66,0,1,0.21080091414025443,4,0
35,56271.96619359302,93,0,0.0,24,1,0,0.16531315610088468,4,0
33,28776.02396434949,78,1,43.3234248546681,100,0,0,0.21510793767837644,0,0
59,37692.81293098585,61,2,122.9592260253665,52,1,1,0.17354309128288298,2,0
61,39901.540108925794,107,3,142.374340895425,68,1,0,0.16338767450330607,4,0
20,58659.586650700934,61,1,73.30066741069417,65,0,0,0.280050798670406,4,0
46,40347.41325260595,56,0,0.0,63,1,0,0.1045979670551467,1,0
58,52611.25553612275,34,2,94.89594687198976,144,1,0,0.009471296170760812,0,0
26,48440.36997375216,106,1,56.83299076841579,80,1,0,0.14691382772381054,3,0
51,50946.472511211774,85,2,84.97113486296799,32,0,0,0.058764609324670834,4,0
42,63916.80660109445,85,3,75.45343713956315,118,0,0,0.09233676225041922,3,0
44,53358.255469470714,1,1,55.955674264317,120,0,0,0.040914127898994075,2,0
48,47141.41723838972,1,2,39.59315156018021,42,0,2,0.0523591493117294,4,0
63,56940.11403349452,65,0,0.0,148,0,0,0.2722697592928228,1,0
22,75125.19884107435,73,1,48.67457974033253,123,0,0,0.14112811265867323,4,0
28,51677.53103432774,49,5,388.3250578828818,83,0,1,0.07169740649964448,1,0
35,31643.201639139686,90,3,15.0,140,1,0,0.009592883612049019,3,0
59,30270.748854349917,101,2,52.358781460733326,28,1,0,0.15109698200251773,1,0
48,45794.511183102644,57,5,239.04905998230925,83,1,0,0.035339790747794406,0,0
27,32893.73266807254,101,0,0.0,41,1,0,0.05494835552013749,4,0
19,15000.0,31,1,35.664433329075955,80,1,1,0.17387162545809448,2,1
69,45610.41881012568,69,1,41.47191003679604,16,1,0,0.13695889685463417,0,0
25,55709.59293397434,32,2,49.45610090068487,92,0,0,0.29314859407616733,1,0
19,70758.15728699915,36,0,0.0,57,1,0,0.17819460694801437,1,0
39,49735.865906354076,81,2,97.68690652383033,36,0,0,0.2926411918781317,4,0
46,54647.0004538882,71,4,156.79964978837182,6,1,0,0.1983834515160803,4,1
31,57734.49572952144,58,1,21.89913214749202,104,0,0,0.029194173914702446,0,0
26,51242.2769930642,70,6,149.43876766942105,118,1,0,0.09893674354678061,1,0
22,39987.801977129406,55,3,122.75694192578887,29,1,0,0.011671362881352886,0,0
39,82566.52776811911,67,4,202.72079913868708,32,1,1,0.06762895068244464,2,0
67,35175.8799572803,78,6,269.5170283639358,35,0,0,0.23138799204085536,1,0
25,56246.13585554727,57,1,32.329228780938884,80,0,1,0.2994476534438007,0,0
47,38301.06141688221,87,2,20.428534839595883,152,1,0,0.2042155884378506,2,0
28,51693.420413245054,19,1,26.307332635119806,129,1,0,0.0419230358564943,1,0
53,56142.280269241455,68,0,0.0,157,1,0,0.15883924342437616,2,0
21,46968.97597959766,69,2,30.866021545640635,104,1,0,0.12964061128697452,4,0
28,31797.296389090534,23,1,19.964180196368197,147,1,0,0.26376811913442855,0,0
18,44789.321657802546,44,2,68.68880280558561,64,0,0,0.23858114814885256,2,0
51,66861.23754390026,114,2,85.54823699010001,102,1,0,0.04113112896450775,0,0
55,27468.035665923697,60,3,89.70532395896515,74,1,0,0.27961051541260584,4,1
26,74463.39360098366,89,1,40.68679056733861,34,0,0,0.21878606582563667,4,1
41,51422.99877430852,92,1,29.695392036533367,153,1,0,0.13493161148137217,0,0
33,60721.37920232511,32,4,226.6325403890756,165,1,0,0.15514529317384704,3,0
20,34190.024470253426,76,5,195.36228521197614,102,0,1,0.039694118333415816,3,0
19,47764.393278539275,42,0,0.0,152,1,0,0.22545752304261812,2,0
66,40009.91672196819,102,2,113.49711051735984,176,1,1,0.10696517097905706,3,0
51,54429.94883699072,119,3,128.8713877499717,5,0,1,0.16253569954409933,2,1
52,33621.97286002262,37,2,63.58346584762798,166,0,0,0.23060432482314303,4,0
33,40692.0531662171,37,2,28.31494170475643,127,1,0,0.24796590630562915,1,0
31,81012.01909983053,45,0,0.0,66,1,0,0.21685787802103235,3,0
59,59703.493910496065,84,4,32.846572441323445,73,1,0,0.18321448614787528,3,0
40,55696.99246305926,45,2,10.0,2,0,0,0.17256041638051284,1,0
23,55455.00222012376,50,2,17.615465516337842,24,1,0,0.14675978304181903,3,1
43,71879.6280947495,15,4,249.48293745362236,95,0,0,0.1944605468307061,2,0
45,48101.845691297654,54,3,223.71507392708267,149,1,0,0.07688080615298676,3,0
47,64046.948886769125,17,2,41.676603342728086,157,1,1,0.12396647689933803,0,0
45,15000.0,82,1,50.50182178882564,155,1,0,0.26668031846519497,2,0
62,48201.38897064129,104,1,54.9026979437035,55,1,0,0.18338266322101857,0,0
30,45364.63832042069,22,3,48.447022646351996,7,0,0,0.2415169608260642,1,0
48,42135.06213324804,111,3,195.1927416849145,78,0,0,0.13739751698640648,0,0
64,61090.57277355637,109,4,75.37477581858069,103,0,0,0.1075178253355566,1,0
68,47982.08728709092,17,0,0.0,78,0,0,0.13624818223670884,0,0
68,47588.231332512005,51,2,62.055794599679444,72,0,0,0.021694186358481214,2,0
55,38237.919345955175,9,2,62.28849329279553,28,1,0,0.2257356986146079,4,0
23,44095.88765984875,30,1,5.0,176,1,0,0.21260211825032468,4,0
69,19896.514360834808,33,3,125.03602691728582,65,1,0,0.20021505607622594,1,0
19,45267.397016973846,12,5,309.5236287492289,45,1,0,0.12642463843948262,2,1
46,28773.12385187355,96,2,43.282366782882676,108,0,0,0.015438950814540452,0,0
41,73169.83497347496,97,0,0.0,55,1,0,0.03985744491389145,1,0
53,61005.143801579514,85,1,6.701461202305111,74,1,0,0.1140711506248822,0,0
58,63694.801340009144,95,2,68.26730933809935,138,0,1,0.12195777567444255,2,0
56,30187.426036640412,118,4,195.0623589129102,116,1,0,0.028731104458107268,1,1
29,62571.268110548146,7,5,255.94471168731798,39,0,0,0.1631158024249641,3,1
57,39991.82321282037,119,1,37.6068624538719,148,0,0,0.037255084811933833,4,0
57,54151.96271990769,31,2,102.1367591175181,117,1,0,0.18200992730706458,0,0
19,47199.73256743552,38,3,84.21743358766251,28,1,1,0.2109355609037819,3,0
51,29320.443454464563,54,3,15.0,14,1,0,0.16661914241905557,2,0
24,34436.78242308161,30,5,262.10569887212296,13,0,0,0.027576766796696572,2,0
47,59889.502971560716,117,4,181.63786924565116,47,1,0,0.10024398207790909,3,1
29,59412.08292790053,15,0,0.0,113,1,0,0.2668754337765721,2,0
36,29414.132852004423,62,1,30.84580051246408,8,1,0,0.03309448765915347,1,0
32,67050.32123326883,62,0,0.0,17,1,0,0.20102246396359655,4,0
62,44275.52873666322,6,0,0.0,78,0,1,0.15484529433192903,2,0
65,30768.742043140526,98,1,60.156681906977234,173,1,1,0.019149386346769492,2,0
59,41762.4708548954,61,7,561.5223748158411,50,1,1,0.20975441158054964,4,0
55,29668.401194815342,87,3,63.100748686643286,73,1,0,0.12569743500056832,4,0
36,39118.98197613682,97,4,188.82413096998425,141,0,0,0.06865979422956367,4,0
25,42826.08762183634,26,2,52.191398294493816,19,1,0,0.25242824988819207,1,0
47,57738.12297900439,42,2,10.0,23,0,1,0.29202333944821485,4,0
40,62190.26819365138,49,6,360.01552569684077,105,1,1,0.25034056325934967,3,0
32,65945.63949283394,42,1,5.0,73,0,0,0.27504656055943916,0,0
30,61792.72561631349,95,2,62.06245712162374,4,0,0,0.26213117316773843,2,0
26,21450.280204517396,25,3,113.98957314734952,152,1,0,0.21299923400594217,1,1
61,28326.535485218836,42,4,51.14461655507114,63,1,0,0.02357581652429964,3,0
34,66468.23522553348,17,1,37.348029902023264,137,1,0,0.06410081260756094,2,0
65,43008.18310379724,38,3,162.35405353424687,96,1,0,0.1937605365535178,3,0
52,47921.151227072725,6,1,22.707008160557653,151,1,0,0.04635689698236332,1,0
26,59488.65730428436,93,0,0.0,29,0,1,0.021062808928955744,2,0
21,69356.57951373892,70,4,221.99986229461953,62,0,1,0.19181249825652208,0,0
39,57050.676964644415,52,4,320.72176815276174,96,1,0,0.1550363208100267,4,0
22,37101.80074467906,110,1,62.40003238676677,110,1,0,0.15546050987691895,1,0
67,31694.886586227192,2,1,29.98738820554991,19,0,0,0.23877605412687553,2,0
65,33943.04560457964,58,2,71.27400658827656,20,0,1,0.08486298133587912,4,0
52,68368.29076635685,103,0,0.0,102,1,0,0.15858308221237463,3,0
33,62907.75000877807,115,2,43.406491511779414,60,0,1,0.27415487037351155,0,0
